SERIALNO,PUMA,SPORDER,ESR,HINCP,NP,WGTP,state
2019GQ0073787,05000,1,6,-60000,1,0,49
2019GQ0073803,57001,1,6,-60000,1,0,49
2019GQ0073974,13000,1,6,-60000,1,0,49
2019GQ0073997,49002,1,1,-60000,1,0,49
2019GQ0074243,13000,1,6,-60000,1,0,49
2019GQ0074272,35014,1,6,-60000,1,0,49
2019GQ0074311,35012,1,1,-60000,1,0,49
2019GQ0074455,21000,1,6,-60000,1,0,49
2019GQ0074645,35011,1,1,-60000,1,0,49
2019GQ0074717,21000,1,6,-60000,1,0,49
2019GQ0074787,49003,1,1,-60000,1,0,49
2019GQ0075120,35016,1,1,-60000,1,0,49
2019GQ0075256,35012,1,6,-60000,1,0,49
2019GQ0075418,49003,1,6,-60000,1,0,49
2019GQ0075425,13000,1,6,-60000,1,0,49
2019GQ0075534,49003,1,1,-60000,1,0,49
2019GQ0075908,05000,1,6,-60000,1,0,49
2019GQ0075984,05000,1,6,-60000,1,0,49
2019GQ0076016,49003,1,2,-60000,1,0,49
2019GQ0076301,49003,1,1,-60000,1,0,49
2019GQ0076423,13000,1,6,-60000,1,0,49
2019GQ0076483,49003,1,6,-60000,1,0,49
2019GQ0076500,35011,1,1,-60000,1,0,49
2019GQ0076816,35012,1,6,-60000,1,0,49
2019GQ0076997,35011,1,1,-60000,1,0,49
2019GQ0077117,53000,1,6,-60000,1,0,49
2019GQ0077478,49003,1,3,-60000,1,0,49
2019GQ0077609,49003,1,6,-60000,1,0,49
2019GQ0077740,03000,1,6,-60000,1,0,49
2019GQ0078033,49003,1,1,-60000,1,0,49
2019GQ0078082,21000,1,6,-60000,1,0,49
2019GQ0078587,05000,1,6,-60000,1,0,49
2019GQ0078628,11004,1,1,-60000,1,0,49
2019GQ0078715,35012,1,6,-60000,1,0,49
2019GQ0078763,35015,1,6,-60000,1,0,49
2019GQ0078779,35012,1,6,-60000,1,0,49
2019GQ0078815,49003,1,6,-60000,1,0,49
2019GQ0078980,49003,1,1,-60000,1,0,49
2019GQ0079007,49002,1,1,-60000,1,0,49
2019GQ0079075,35012,1,6,-60000,1,0,49
2019GQ0079082,49003,1,1,-60000,1,0,49
2019GQ0079123,35011,1,6,-60000,1,0,49
2019GQ0079149,49003,1,1,-60000,1,0,49
2019GQ0079323,49003,1,1,-60000,1,0,49
2019GQ0079457,49003,1,6,-60000,1,0,49
2019GQ0079864,21000,1,6,-60000,1,0,49
2019GQ0079927,35009,1,6,-60000,1,0,49
2019GQ0079980,13000,1,6,-60000,1,0,49
2019GQ0080030,35011,1,1,-60000,1,0,49
2019GQ0080390,49002,1,6,-60000,1,0,49
2019GQ0080424,49003,1,0,-60000,1,0,49
2019GQ0081189,35013,1,0,-60000,1,0,49
2019GQ0081386,11003,1,4,-60000,1,0,49
2019GQ0081464,49002,1,1,-60000,1,0,49
2019GQ0081744,49003,1,1,-60000,1,0,49
2019GQ0081766,49003,1,6,-60000,1,0,49
2019GQ0081820,57002,1,0,-60000,1,0,49
2019GQ0082132,21000,1,1,-60000,1,0,49
2019GQ0082165,35009,1,6,-60000,1,0,49
2019GQ0082280,35012,1,1,-60000,1,0,49
2019GQ0082514,57001,1,0,-60000,1,0,49
2019GQ0082696,49003,1,6,-60000,1,0,49
2019GQ0082737,49003,1,1,-60000,1,0,49
2019GQ0082760,21000,1,6,-60000,1,0,49
2019GQ0082772,49003,1,1,-60000,1,0,49
2019GQ0083113,35011,1,6,-60000,1,0,49
2019GQ0083137,49002,1,6,-60000,1,0,49
2019GQ0083617,35016,1,6,-60000,1,0,49
2019GQ0083665,35011,1,6,-60000,1,0,49
2019GQ0083739,35011,1,1,-60000,1,0,49
2019GQ0084117,49003,1,1,-60000,1,0,49
2019GQ0084268,21000,1,6,-60000,1,0,49
2019GQ0084313,11004,1,4,-60000,1,0,49
2019GQ0084638,35012,1,6,-60000,1,0,49
2019GQ0084732,35012,1,6,-60000,1,0,49
2019GQ0084866,35012,1,6,-60000,1,0,49
2019GQ0085089,49003,1,6,-60000,1,0,49
2019GQ0085105,35011,1,6,-60000,1,0,49
2019GQ0085121,35011,1,6,-60000,1,0,49
2019GQ0085229,57001,1,0,-60000,1,0,49
2019GQ0085306,05000,1,1,-60000,1,0,49
2019GQ0085322,49003,1,6,-60000,1,0,49
2019GQ0085566,35012,1,6,-60000,1,0,49
2019GQ0085677,49003,1,6,-60000,1,0,49
2019GQ0086108,49003,1,6,-60000,1,0,49
2019GQ0086156,35017,1,6,-60000,1,0,49
2019GQ0086308,49002,1,1,-60000,1,0,49
2019GQ0086384,35011,1,1,-60000,1,0,49
2019GQ0086479,49003,1,2,-60000,1,0,49
2019GQ0086539,21000,1,2,-60000,1,0,49
2019GQ0086595,49003,1,1,-60000,1,0,49
2019GQ0086724,05000,1,6,-60000,1,0,49
2019GQ0086835,35011,1,6,-60000,1,0,49
2019GQ0087072,49003,1,1,-60000,1,0,49
2019GQ0087129,49002,1,1,-60000,1,0,49
2019GQ0087137,49001,1,6,-60000,1,0,49
2019GQ0087370,57002,1,6,-60000,1,0,49
2019GQ0087413,35015,1,6,-60000,1,0,49
2019GQ0087495,57001,1,6,-60000,1,0,49
2019GQ0087499,05000,1,6,-60000,1,0,49
2019GQ0087513,13000,1,6,-60000,1,0,49
2019GQ0087534,49003,1,6,-60000,1,0,49
2019GQ0087669,35012,1,1,-60000,1,0,49
2019GQ0087928,49002,1,6,-60000,1,0,49
2019GQ0088086,35011,1,6,-60000,1,0,49
2019GQ0088136,11002,1,6,-60000,1,0,49
2019GQ0088322,49002,1,6,-60000,1,0,49
2019GQ0088509,49003,1,1,-60000,1,0,49
2019GQ0088589,49003,1,1,-60000,1,0,49
2019GQ0088627,53000,1,6,-60000,1,0,49
2019GQ0088742,21000,1,6,-60000,1,0,49
2019GQ0088796,21000,1,6,-60000,1,0,49
2019GQ0088801,49002,1,6,-60000,1,0,49
2019GQ0088925,21000,1,6,-60000,1,0,49
2019GQ0088994,49001,1,6,-60000,1,0,49
2019GQ0089633,35012,1,6,-60000,1,0,49
2019GQ0089750,35012,1,1,-60000,1,0,49
2019GQ0089775,11004,1,4,-60000,1,0,49
2019GQ0089805,13000,1,6,-60000,1,0,49
2019GQ0090081,49003,1,6,-60000,1,0,49
2019GQ0090191,11004,1,6,-60000,1,0,49
2019GQ0090290,57001,1,6,-60000,1,0,49
2019GQ0090343,35011,1,6,-60000,1,0,49
2019GQ0090451,49003,1,1,-60000,1,0,49
2019GQ0090486,53000,1,6,-60000,1,0,49
2019GQ0090617,05000,1,1,-60000,1,0,49
2019GQ0090763,05000,1,1,-60000,1,0,49
2019GQ0090882,21000,1,6,-60000,1,0,49
2019GQ0090974,11003,1,1,-60000,1,0,49
2019GQ0091068,49003,1,1,-60000,1,0,49
2019GQ0091096,35009,1,6,-60000,1,0,49
2019GQ0091285,35012,1,6,-60000,1,0,49
2019GQ0091412,35014,1,6,-60000,1,0,49
2019GQ0091590,49003,1,1,-60000,1,0,49
2019GQ0091603,49002,1,1,-60000,1,0,49
2019GQ0091675,35014,1,6,-60000,1,0,49
2019GQ0091702,49002,1,1,-60000,1,0,49
2019GQ0091849,11002,1,6,-60000,1,0,49
2019GQ0091972,49003,1,3,-60000,1,0,49
2019GQ0092069,35012,1,1,-60000,1,0,49
2019GQ0092117,49003,1,1,-60000,1,0,49
2019GQ0092170,49003,1,6,-60000,1,0,49
2019GQ0092565,21000,1,0,-60000,1,0,49
2019GQ0092618,53000,1,6,-60000,1,0,49
2019GQ0092698,21000,1,6,-60000,1,0,49
2019GQ0093063,49003,1,1,-60000,1,0,49
2019GQ0093148,49003,1,1,-60000,1,0,49
2019GQ0093641,21000,1,6,-60000,1,0,49
2019GQ0093768,49003,1,1,-60000,1,0,49
2019GQ0093778,03000,1,4,-60000,1,0,49
2019GQ0093884,49003,1,1,-60000,1,0,49
2019GQ0094036,35012,1,1,-60000,1,0,49
2019GQ0094139,35015,1,6,-60000,1,0,49
2019GQ0094739,11002,1,6,-60000,1,0,49
2019GQ0094804,35009,1,6,-60000,1,0,49
2019GQ0095025,49003,1,1,-60000,1,0,49
2019GQ0095147,49003,1,1,-60000,1,0,49
2019GQ0095442,05000,1,1,-60000,1,0,49
2019GQ0096147,35012,1,6,-60000,1,0,49
2019GQ0096206,35012,1,6,-60000,1,0,49
2019GQ0096607,03000,1,6,-60000,1,0,49
2019GQ0097067,49003,1,3,-60000,1,0,49
2019GQ0097079,35011,1,1,-60000,1,0,49
2019GQ0097464,49003,1,1,-60000,1,0,49
2019GQ0097884,49003,1,6,-60000,1,0,49
2019GQ0098085,49003,1,1,-60000,1,0,49
2019GQ0098345,21000,1,6,-60000,1,0,49
2019GQ0098458,35012,1,1,-60000,1,0,49
2019GQ0098516,35011,1,6,-60000,1,0,49
2019GQ0098579,35008,1,0,-60000,1,0,49
2019GQ0098648,49002,1,6,-60000,1,0,49
2019GQ0098656,05000,1,1,-60000,1,0,49
2019GQ0098690,35012,1,6,-60000,1,0,49
2019GQ0098969,49003,1,1,-60000,1,0,49
2019GQ0099150,35012,1,6,-60000,1,0,49
2019GQ0099505,49003,1,6,-60000,1,0,49
2019GQ0099728,49003,1,1,-60000,1,0,49
2019GQ0099744,05000,1,6,-60000,1,0,49
2019GQ0099824,49003,1,1,-60000,1,0,49
2019GQ0099985,35011,1,1,-60000,1,0,49
2019GQ0100296,49003,1,1,-60000,1,0,49
2019GQ0100439,35009,1,6,-60000,1,0,49
2019GQ0100710,35015,1,6,-60000,1,0,49
2019GQ0100817,53000,1,6,-60000,1,0,49
2019GQ0100851,05000,1,1,-60000,1,0,49
2019GQ0100911,35009,1,6,-60000,1,0,49
2019GQ0101260,49002,1,6,-60000,1,0,49
2019GQ0101268,13000,1,6,-60000,1,0,49
2019GQ0101797,49003,1,6,-60000,1,0,49
2019GQ0101968,05000,1,6,-60000,1,0,49
2019GQ0102055,21000,1,6,-60000,1,0,49
2019GQ0102432,49003,1,1,-60000,1,0,49
2019GQ0102724,49003,1,1,-60000,1,0,49
2019GQ0102834,21000,1,6,-60000,1,0,49
2019GQ0102955,35011,1,6,-60000,1,0,49
2019GQ0102983,57001,1,6,-60000,1,0,49
2019GQ0103146,35009,1,0,-60000,1,0,49
2019GQ0103346,11004,1,6,-60000,1,0,49
2019GQ0103524,49003,1,6,-60000,1,0,49
2019GQ0103541,11002,1,6,-60000,1,0,49
2019GQ0103846,05000,1,1,-60000,1,0,49
2019GQ0103863,35015,1,6,-60000,1,0,49
2019GQ0104087,11003,1,6,-60000,1,0,49
2019GQ0104148,49003,1,1,-60000,1,0,49
2019GQ0104158,49003,1,1,-60000,1,0,49
2019GQ0104172,13000,1,6,-60000,1,0,49
2019GQ0104317,21000,1,6,-60000,1,0,49
2019GQ0104409,35011,1,6,-60000,1,0,49
2019GQ0104440,21000,1,1,-60000,1,0,49
2019GQ0104466,05000,1,1,-60000,1,0,49
2019GQ0104774,21000,1,6,-60000,1,0,49
2019GQ0104851,57002,1,6,-60000,1,0,49
2019GQ0104889,49003,1,1,-60000,1,0,49
2019GQ0104999,13000,1,6,-60000,1,0,49
2019GQ0105065,49002,1,6,-60000,1,0,49
2019GQ0105129,35013,1,6,-60000,1,0,49
2019GQ0105130,35015,1,2,-60000,1,0,49
2019GQ0105305,13000,1,6,-60000,1,0,49
2019GQ0105839,05000,1,1,-60000,1,0,49
2019GQ0105917,49003,1,1,-60000,1,0,49
2019GQ0106047,13000,1,6,-60000,1,0,49
2019GQ0106103,35009,1,6,-60000,1,0,49
2019GQ0106167,21000,1,6,-60000,1,0,49
2019GQ0106479,49003,1,1,-60000,1,0,49
2019GQ0106485,49002,1,6,-60000,1,0,49
2019GQ0106760,03000,1,6,-60000,1,0,49
2019GQ0106889,35011,1,1,-60000,1,0,49
2019GQ0106968,49003,1,6,-60000,1,0,49
2019GQ0107475,13000,1,6,-60000,1,0,49
2019GQ0107533,21000,1,6,-60000,1,0,49
2019GQ0107542,53000,1,3,-60000,1,0,49
2019GQ0107586,35011,1,1,-60000,1,0,49
2019GQ0107635,05000,1,6,-60000,1,0,49
2019GQ0107703,35017,1,6,-60000,1,0,49
2019GQ0108102,49003,1,1,-60000,1,0,49
2019GQ0108141,49001,1,2,-60000,1,0,49
2019GQ0108417,35016,1,0,-60000,1,0,49
2019GQ0108464,35011,1,6,-60000,1,0,49
2019GQ0108494,49003,1,1,-60000,1,0,49
2019GQ0108736,35011,1,6,-60000,1,0,49
2019GQ0108836,03000,1,6,-60000,1,0,49
2019GQ0108847,49003,1,1,-60000,1,0,49
2019GQ0108879,35008,1,6,-60000,1,0,49
2019GQ0108883,49003,1,1,-60000,1,0,49
2019GQ0109091,35012,1,6,-60000,1,0,49
2019GQ0109193,35012,1,6,-60000,1,0,49
2019GQ0109425,03000,1,6,-60000,1,0,49
2019GQ0110329,49002,1,4,-60000,1,0,49
2019GQ0110384,35012,1,1,-60000,1,0,49
2019GQ0110469,35012,1,6,-60000,1,0,49
2019GQ0110537,49003,1,6,-60000,1,0,49
2019GQ0110748,11004,1,4,-60000,1,0,49
2019GQ0110830,49002,1,1,-60000,1,0,49
2019GQ0110847,05000,1,1,-60000,1,0,49
2019GQ0110920,49003,1,1,-60000,1,0,49
2019GQ0110942,53000,1,6,-60000,1,0,49
2019GQ0111067,35009,1,6,-60000,1,0,49
2019GQ0111117,13000,1,1,-60000,1,0,49
2019GQ0111286,49003,1,1,-60000,1,0,49
2019GQ0111317,21000,1,6,-60000,1,0,49
2019GQ0111450,05000,1,1,-60000,1,0,49
2019GQ0111465,11004,1,6,-60000,1,0,49
2019GQ0111729,57002,1,6,-60000,1,0,49
2019GQ0111753,49003,1,1,-60000,1,0,49
2019GQ0111879,11004,1,4,-60000,1,0,49
2019GQ0111954,35011,1,6,-60000,1,0,49
2019GQ0112008,49003,1,1,-60000,1,0,49
2019GQ0112082,21000,1,6,-60000,1,0,49
2019GQ0112136,49003,1,1,-60000,1,0,49
2019GQ0112172,05000,1,1,-60000,1,0,49
2019GQ0112199,57002,1,6,-60000,1,0,49
2019GQ0112254,21000,1,6,-60000,1,0,49
2019GQ0112855,49003,1,6,-60000,1,0,49
2019GQ0112863,35009,1,6,-60000,1,0,49
2019GQ0112885,05000,1,1,-60000,1,0,49
2019GQ0113001,35011,1,6,-60000,1,0,49
2019GQ0113171,49003,1,0,-60000,1,0,49
2019GQ0113327,35012,1,6,-60000,1,0,49
2019GQ0113449,49002,1,6,-60000,1,0,49
2019GQ0113494,35012,1,3,-60000,1,0,49
2019GQ0113742,35015,1,6,-60000,1,0,49
2019GQ0113815,49003,1,1,-60000,1,0,49
2019GQ0114058,35012,1,6,-60000,1,0,49
2019GQ0114136,35012,1,1,-60000,1,0,49
2019GQ0114295,11002,1,6,-60000,1,0,49
2019GQ0114321,49003,1,1,-60000,1,0,49
2019GQ0114747,49002,1,6,-60000,1,0,49
2019GQ0115017,49003,1,1,-60000,1,0,49
2019GQ0115083,11004,1,6,-60000,1,0,49
2019GQ0115293,13000,1,1,-60000,1,0,49
2019GQ0115589,49003,1,1,-60000,1,0,49
2019GQ0116155,35017,1,6,-60000,1,0,49
2019GQ0116219,49003,1,6,-60000,1,0,49
2019GQ0116657,57002,1,6,-60000,1,0,49
2019GQ0116668,49003,1,1,-60000,1,0,49
2019GQ0116797,21000,1,6,-60000,1,0,49
2019GQ0117002,53000,1,6,-60000,1,0,49
2019GQ0117075,11002,1,6,-60000,1,0,49
2019GQ0117490,21000,1,0,-60000,1,0,49
2019GQ0117508,57001,1,6,-60000,1,0,49
2019GQ0117609,49002,1,4,-60000,1,0,49
2019GQ0117637,49003,1,1,-60000,1,0,49
2019GQ0117662,05000,1,1,-60000,1,0,49
2019GQ0117716,57001,1,6,-60000,1,0,49
2019GQ0117748,35012,1,6,-60000,1,0,49
2019GQ0117974,49004,1,6,-60000,1,0,49
2019GQ0118132,05000,1,6,-60000,1,0,49
2019GQ0118422,35016,1,6,-60000,1,0,49
2019GQ0118578,35011,1,6,-60000,1,0,49
2019GQ0119024,49003,1,1,-60000,1,0,49
2019GQ0119144,35009,1,6,-60000,1,0,49
2019GQ0119294,49003,1,6,-60000,1,0,49
2019GQ0119327,49002,1,1,-60000,1,0,49
2019GQ0119456,49002,1,1,-60000,1,0,49
2019GQ0119477,57002,1,6,-60000,1,0,49
2019GQ0119574,49003,1,1,-60000,1,0,49
2019GQ0119958,49003,1,6,-60000,1,0,49
2019GQ0119969,35015,1,6,-60000,1,0,49
2019GQ0120106,49004,1,6,-60000,1,0,49
2019GQ0120223,21000,1,6,-60000,1,0,49
2019GQ0120324,21000,1,6,-60000,1,0,49
2019GQ0120343,21000,1,1,-60000,1,0,49
2019GQ0120645,35017,1,6,-60000,1,0,49
2019GQ0120709,13000,1,6,-60000,1,0,49
2019GQ0120868,21000,1,6,-60000,1,0,49
2019GQ0120906,05000,1,1,-60000,1,0,49
2019GQ0121024,49003,1,1,-60000,1,0,49
2019GQ0121085,35011,1,6,-60000,1,0,49
2019GQ0121218,53000,1,0,-60000,1,0,49
2019GQ0121226,35011,1,6,-60000,1,0,49
2019GQ0121386,57001,1,6,-60000,1,0,49
2019GQ0121746,35011,1,6,-60000,1,0,49
2019GQ0122012,13000,1,6,-60000,1,0,49
2019GQ0122055,49002,1,6,-60000,1,0,49
2019GQ0122065,11002,1,6,-60000,1,0,49
2019GQ0122452,49003,1,6,-60000,1,0,49
2019GQ0123044,05000,1,6,-60000,1,0,49
2019GQ0123155,49003,1,1,-60000,1,0,49
2019GQ0123315,49002,1,6,-60000,1,0,49
2019GQ0123316,35016,1,6,-60000,1,0,49
2019GQ0123388,11002,1,6,-60000,1,0,49
2019GQ0123443,35012,1,1,-60000,1,0,49
2019GQ0123651,49003,1,3,-60000,1,0,49
2019GQ0123780,49003,1,6,-60000,1,0,49
2019GQ0124054,21000,1,1,-60000,1,0,49
2019GQ0124484,35011,1,6,-60000,1,0,49
2019GQ0124505,35013,1,6,-60000,1,0,49
2019GQ0124696,49003,1,1,-60000,1,0,49
2019GQ0124741,49003,1,3,-60000,1,0,49
2019GQ0124932,35014,1,0,-60000,1,0,49
2019GQ0125447,49003,1,1,-60000,1,0,49
2019GQ0125483,49003,1,1,-60000,1,0,49
2019GQ0125594,35012,1,6,-60000,1,0,49
2019GQ0125595,49003,1,6,-60000,1,0,49
2019GQ0125702,35011,1,6,-60000,1,0,49
2019GQ0125825,49003,1,3,-60000,1,0,49
2019GQ0125940,49003,1,1,-60000,1,0,49
2019GQ0126177,05000,1,6,-60000,1,0,49
2019GQ0126385,05000,1,1,-60000,1,0,49
2019GQ0126486,13000,1,3,-60000,1,0,49
2019GQ0126881,49003,1,1,-60000,1,0,49
2019GQ0127037,21000,1,0,-60000,1,0,49
2019GQ0127102,49004,1,0,-60000,1,0,49
2019GQ0127157,57001,1,6,-60000,1,0,49
2019GQ0127331,57001,1,6,-60000,1,0,49
2019GQ0127342,35008,1,6,-60000,1,0,49
2019GQ0127405,11002,1,6,-60000,1,0,49
2019GQ0127470,49002,1,1,-60000,1,0,49
2019GQ0127601,49003,1,1,-60000,1,0,49
2019GQ0127610,05000,1,6,-60000,1,0,49
2019GQ0127733,49001,1,1,-60000,1,0,49
2019GQ0127807,35009,1,6,-60000,1,0,49
2019GQ0127978,49003,1,1,-60000,1,0,49
2019GQ0128174,05000,1,6,-60000,1,0,49
2019GQ0128178,21000,1,6,-60000,1,0,49
2019GQ0128236,35012,1,1,-60000,1,0,49
2019GQ0128357,05000,1,1,-60000,1,0,49
2019GQ0128359,53000,1,6,-60000,1,0,49
2019GQ0128398,35012,1,1,-60000,1,0,49
2019GQ0128514,21000,1,6,-60000,1,0,49
2019GQ0128640,49003,1,1,-60000,1,0,49
2019GQ0128960,49003,1,1,-60000,1,0,49
2019GQ0129420,49002,1,6,-60000,1,0,49
2019GQ0129432,35017,1,6,-60000,1,0,49
2019GQ0129523,49003,1,6,-60000,1,0,49
2019GQ0129573,57002,1,6,-60000,1,0,49
2019GQ0129714,35008,1,6,-60000,1,0,49
2019GQ0129783,13000,1,6,-60000,1,0,49
2019GQ0129858,49002,1,1,-60000,1,0,49
2019GQ0129917,21000,1,6,-60000,1,0,49
2019GQ0130002,35015,1,6,-60000,1,0,49
2019GQ0130171,21000,1,6,-60000,1,0,49
2019GQ0130208,49003,1,1,-60000,1,0,49
2019GQ0130222,13000,1,6,-60000,1,0,49
2019GQ0130460,35015,1,6,-60000,1,0,49
2019GQ0130615,13000,1,6,-60000,1,0,49
2019GQ0130675,35015,1,6,-60000,1,0,49
2019GQ0130829,35012,1,6,-60000,1,0,49
2019GQ0131105,49003,1,1,-60000,1,0,49
2019GQ0131122,13000,1,6,-60000,1,0,49
2019GQ0131577,35015,1,6,-60000,1,0,49
2019GQ0131632,49001,1,6,-60000,1,0,49
2019GQ0131650,35011,1,6,-60000,1,0,49
2019GQ0131658,05000,1,6,-60000,1,0,49
2019GQ0131669,05000,1,1,-60000,1,0,49
2019GQ0131763,49003,1,1,-60000,1,0,49
2019GQ0131795,35008,1,6,-60000,1,0,49
2019GQ0131831,05000,1,6,-60000,1,0,49
2019GQ0131944,49003,1,1,-60000,1,0,49
2019GQ0132036,35011,1,1,-60000,1,0,49
2019GQ0132404,03000,1,6,-60000,1,0,49
2019GQ0132711,35011,1,1,-60000,1,0,49
2019GQ0132735,11003,1,4,-60000,1,0,49
2019GQ0132848,57002,1,6,-60000,1,0,49
2019GQ0132948,49003,1,6,-60000,1,0,49
2019GQ0133022,49003,1,6,-60000,1,0,49
2019GQ0133115,35012,1,1,-60000,1,0,49
2019GQ0133143,49002,1,6,-60000,1,0,49
2019GQ0133266,05000,1,6,-60000,1,0,49
2019GQ0133346,49003,1,1,-60000,1,0,49
2019GQ0133504,49003,1,1,-60000,1,0,49
2019GQ0133701,49003,1,0,-60000,1,0,49
2019GQ0133783,05000,1,1,-60000,1,0,49
2019GQ0133823,49003,1,1,-60000,1,0,49
2019GQ0133915,05000,1,6,-60000,1,0,49
2019GQ0134240,21000,1,1,-60000,1,0,49
2019GQ0134258,49003,1,1,-60000,1,0,49
2019GQ0134546,35013,1,6,-60000,1,0,49
2019GQ0134570,49003,1,6,-60000,1,0,49
2019GQ0135003,13000,1,3,-60000,1,0,49
2019GQ0135353,35012,1,1,-60000,1,0,49
2019GQ0135372,49002,1,1,-60000,1,0,49
2019GQ0135462,35012,1,3,-60000,1,0,49
2019GQ0135587,49002,1,6,-60000,1,0,49
2019GQ0135773,35008,1,6,-60000,1,0,49
2019GQ0135830,35015,1,1,-60000,1,0,49
2019GQ0135882,35011,1,6,-60000,1,0,49
2019GQ0135912,05000,1,6,-60000,1,0,49
2019GQ0135965,11002,1,6,-60000,1,0,49
2019GQ0135975,49003,1,1,-60000,1,0,49
2019GQ0136012,05000,1,6,-60000,1,0,49
2019GQ0136091,35012,1,1,-60000,1,0,49
2019GQ0136347,49002,1,6,-60000,1,0,49
2019GQ0136370,49003,1,1,-60000,1,0,49
2019GQ0136657,49003,1,1,-60000,1,0,49
2019GQ0136696,49003,1,6,-60000,1,0,49
2019GQ0136708,49003,1,1,-60000,1,0,49
2019GQ0136767,49003,1,1,-60000,1,0,49
2019GQ0136886,49003,1,1,-60000,1,0,49
2019GQ0136914,35012,1,6,-60000,1,0,49
2019GQ0137028,49003,1,1,-60000,1,0,49
2019GQ0137102,35011,1,1,-60000,1,0,49
2019GQ0137108,49003,1,1,-60000,1,0,49
2019GQ0137440,49003,1,2,-60000,1,0,49
2019GQ0137850,49003,1,6,-60000,1,0,49
2019GQ0137865,11002,1,6,-60000,1,0,49
2019GQ0138115,21000,1,6,-60000,1,0,49
2019GQ0138119,49003,1,1,-60000,1,0,49
2019GQ0138167,49002,1,1,-60000,1,0,49
2019GQ0138375,35015,1,6,-60000,1,0,49
2019GQ0138391,49002,1,6,-60000,1,0,49
2019GQ0138417,35014,1,6,-60000,1,0,49
2019GQ0138657,49003,1,6,-60000,1,0,49
2019GQ0138883,21000,1,6,-60000,1,0,49
2019GQ0138926,35008,1,6,-60000,1,0,49
2019GQ0139310,49002,1,6,-60000,1,0,49
2019GQ0139322,35015,1,6,-60000,1,0,49
2019GQ0139333,35012,1,1,-60000,1,0,49
2019GQ0139508,21000,1,6,-60000,1,0,49
2019GQ0139657,13000,1,6,-60000,1,0,49
2019GQ0139861,49003,1,1,-60000,1,0,49
2019GQ0139962,35013,1,6,-60000,1,0,49
2019GQ0139973,35012,1,6,-60000,1,0,49
2019GQ0140186,35012,1,6,-60000,1,0,49
2019GQ0140271,49003,1,1,-60000,1,0,49
2019GQ0140994,49003,1,1,-60000,1,0,49
2019GQ0141352,35011,1,6,-60000,1,0,49
2019GQ0141363,49002,1,1,-60000,1,0,49
2019GQ0141529,35017,1,1,-60000,1,0,49
2019GQ0141628,49003,1,1,-60000,1,0,49
2019GQ0141957,03000,1,6,-60000,1,0,49
2019GQ0142071,49003,1,1,-60000,1,0,49
2019GQ0142107,05000,1,1,-60000,1,0,49
2019GQ0142237,49003,1,1,-60000,1,0,49
2019GQ0142381,05000,1,0,-60000,1,0,49
2019GQ0143012,05000,1,1,-60000,1,0,49
2019GQ0143193,21000,1,6,-60000,1,0,49
2019GQ0143290,03000,1,6,-60000,1,0,49
2019GQ0143376,21000,1,6,-60000,1,0,49
2019GQ0143417,35012,1,6,-60000,1,0,49
2019GQ0143837,49003,1,1,-60000,1,0,49
2019GQ0144193,53000,1,1,-60000,1,0,49
2019GQ0144699,05000,1,1,-60000,1,0,49
2019GQ0144731,35012,1,6,-60000,1,0,49
2019GQ0144736,03000,1,6,-60000,1,0,49
2019GQ0144804,49004,1,6,-60000,1,0,49
2019GQ0144955,21000,1,0,-60000,1,0,49
2019GQ0145613,49003,1,1,-60000,1,0,49
2019GQ0145757,35016,1,6,-60000,1,0,49
2019GQ0145917,49003,1,1,-60000,1,0,49
2019GQ0146285,05000,1,6,-60000,1,0,49
2019GQ0146367,57002,1,6,-60000,1,0,49
2019GQ0146417,35012,1,6,-60000,1,0,49
2019GQ0146499,49004,1,0,-60000,1,0,49
2019GQ0146756,35011,1,1,-60000,1,0,49
2019GQ0146782,35014,1,6,-60000,1,0,49
2019GQ0147233,35012,1,1,-60000,1,0,49
2019GQ0147419,49003,1,1,-60000,1,0,49
2019GQ0147421,49003,1,6,-60000,1,0,49
2019GQ0147793,35009,1,6,-60000,1,0,49
2019GQ0147829,49003,1,6,-60000,1,0,49
2019GQ0147939,35013,1,6,-60000,1,0,49
2019GQ0147965,49003,1,1,-60000,1,0,49
2019GQ0148114,49002,1,2,-60000,1,0,49
2019GQ0148186,21000,1,6,-60000,1,0,49
2019GQ0148200,49003,1,6,-60000,1,0,49
2019GQ0148278,35015,1,6,-60000,1,0,49
2019GQ0148338,05000,1,1,-60000,1,0,49
2019GQ0148601,21000,1,6,-60000,1,0,49
2019GQ0148634,21000,1,6,-60000,1,0,49
2019GQ0148730,49004,1,6,-60000,1,0,49
2019GQ0148797,49003,1,1,-60000,1,0,49
2019GQ0148880,35012,1,4,-60000,1,0,49
2019GQ0149045,49003,1,1,-60000,1,0,49
2019GQ0149118,35011,1,4,-60000,1,0,49
2019GQ0149286,49003,1,1,-60000,1,0,49
2019GQ0149351,35012,1,1,-60000,1,0,49
2019GQ0149643,49003,1,1,-60000,1,0,49
2019GQ0149817,35014,1,1,-60000,1,0,49
2019GQ0149863,21000,1,1,-60000,1,0,49
2019GQ0149917,49003,1,1,-60000,1,0,49
2019GQ0149938,11004,1,4,-60000,1,0,49
2019GQ0150196,21000,1,6,-60000,1,0,49
2019GQ0150270,35011,1,6,-60000,1,0,49
2019GQ0150354,35009,1,6,-60000,1,0,49
2019GQ0150430,57002,1,6,-60000,1,0,49
2019GQ0150433,35012,1,1,-60000,1,0,49
