;INDEX,CO_FIPS_split,YEAR,TOTPOP,GQPOP,HHPOP,HH,HHSIZE,POP0017,POP1864,POP65P,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,Job_HH,WrkPop_Job,CO_NAME,Urban_Rural,Subarea
90032059,9003,2059,44088,81,44007,18309,2.4,7549,25341,11198,17705,946,461,5459,1831,488,1724,1083,2582,564,44,1693,830,0.97,1.43,BOX ELDER - RURAL,Rural,0 - UDOT (Rural)
90032060,9003,2060,44507,80,44427,18571,2.39,7499,25525,11483,17692,942,457,5475,1825,489,1720,1079,2572,559,44,1694,836,0.95,1.44,BOX ELDER - RURAL,Rural,0 - UDOT (Rural)
90032061,9003,2061,45019,82,44937,18835,2.39,7466,25765,11788,17721,939,453,5492,1817,490,1724,1081,2576,557,43,1704,845,0.94,1.45,BOX ELDER - RURAL,Rural,0 - UDOT (Rural)
90032062,9003,2062,45439,81,45358,19140,2.37,7425,25953,12061,17710,936,449,5510,1809,492,1720,1077,2567,553,43,1704,850,0.93,1.47,BOX ELDER - RURAL,Rural,0 - UDOT (Rural)
90032063,9003,2063,45953,81,45872,19404,2.36,7404,26189,12360,17701,933,445,5530,1803,494,1715,1072,2559,549,42,1703,856,0.91,1.48,BOX ELDER - RURAL,Rural,0 - UDOT (Rural)
90032064,9003,2064,46376,81,46295,19668,2.35,7375,26370,12631,17734,930,441,5550,1796,495,1719,1074,2563,547,42,1711,866,0.9,1.49,BOX ELDER - RURAL,Rural,0 - UDOT (Rural)
90032065,9003,2065,46894,81,46813,19973,2.34,7372,26592,12930,17727,927,437,5571,1788,496,1715,1070,2556,543,42,1710,872,0.89,1.5,BOX ELDER - RURAL,Rural,0 - UDOT (Rural)
90572023,9057,2023,8634,121,8513,3309,2.57,2159,5350,1125,2927,222,134,77,41,285,598,360,850,36,5,245,74,0.88,1.83,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572024,9057,2024,8684,122,8562,3454,2.48,2126,5394,1164,2970,202,129,81,42,260,626,370,880,37,4,264,75,0.86,1.82,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572025,9057,2025,8743,123,8620,3506,2.46,2172,5380,1191,3175,203,129,82,42,271,677,410,947,39,4,286,85,0.91,1.69,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572026,9057,2026,8795,125,8670,3558,2.44,2133,5426,1236,3198,186,119,103,54,268,677,419,952,39,4,288,89,0.9,1.7,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572027,9057,2027,8844,126,8718,3609,2.42,2097,5467,1280,3219,171,109,103,54,275,684,431,965,39,4,293,91,0.89,1.7,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572028,9057,2028,8893,127,8766,3661,2.39,2066,5510,1317,3248,171,109,103,54,275,686,439,977,38,4,299,93,0.89,1.7,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572029,9057,2029,8945,128,8817,3713,2.37,2040,5552,1353,3274,155,98,104,54,276,694,448,999,38,4,308,96,0.88,1.7,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572030,9057,2030,9002,129,8873,3875,2.29,2017,5598,1387,3311,157,97,106,54,287,697,454,1007,38,4,312,98,0.85,1.69,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572031,9057,2031,9064,130,8934,3932,2.27,1996,5652,1416,3328,142,86,107,54,289,701,466,1024,37,4,318,100,0.85,1.7,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572032,9057,2032,9133,132,9001,3990,2.26,1981,5709,1443,3528,143,85,109,54,300,744,502,1099,39,4,340,109,0.88,1.62,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572033,9057,2033,9207,132,9075,4050,2.24,1966,5775,1466,3554,128,75,110,54,303,751,513,1120,39,4,347,110,0.88,1.62,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572034,9057,2034,9287,134,9153,4111,2.23,1952,5841,1494,3611,130,78,111,54,317,750,519,1141,39,4,353,115,0.88,1.62,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572035,9057,2035,9370,135,9235,4173,2.21,1946,5898,1526,3583,129,74,111,53,320,748,519,1118,39,4,353,115,0.86,1.65,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572036,9057,2036,9455,136,9319,4235,2.2,1945,5949,1561,3618,113,65,113,53,325,759,531,1139,39,4,360,117,0.85,1.64,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572037,9057,2037,9544,137,9407,4417,2.13,1946,6004,1594,3635,114,65,114,53,339,756,533,1142,39,4,358,118,0.82,1.65,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572038,9057,2038,9638,139,9499,4482,2.12,1950,6064,1624,3669,98,56,116,53,342,765,544,1167,39,4,362,123,0.82,1.65,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572039,9057,2039,9735,139,9596,4549,2.11,1957,6121,1657,3706,99,56,117,53,346,771,551,1183,39,4,363,124,0.81,1.65,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572040,9057,2040,9834,141,9693,4615,2.1,1963,6176,1695,3928,100,56,118,53,360,822,591,1265,41,5,383,134,0.85,1.57,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572041,9057,2041,9933,142,9791,4680,2.09,1972,6222,1739,3966,84,47,143,63,362,824,598,1279,41,5,382,138,0.85,1.57,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572042,9057,2042,10031,143,9888,4745,2.08,1982,6262,1787,3990,84,47,144,63,367,825,604,1288,41,5,381,141,0.84,1.57,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572043,9057,2043,10130,145,9985,4809,2.08,1994,6299,1837,4031,69,38,145,63,371,840,616,1315,41,5,385,143,0.84,1.56,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572044,9057,2044,10231,146,10085,4874,2.07,2005,6335,1891,4054,69,39,146,63,387,839,619,1320,40,5,382,145,0.83,1.56,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572045,9057,2045,10334,148,10186,4940,2.06,2017,6371,1946,4091,70,39,147,64,391,845,626,1332,40,5,384,148,0.83,1.56,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572046,9057,2046,10440,149,10291,5143,2.0,2029,6412,1999,4129,53,29,149,64,397,857,638,1354,40,5,391,152,0.8,1.55,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572047,9057,2047,10878,156,10722,5213,2.06,2102,6658,2118,4170,53,29,150,64,415,861,643,1359,40,5,395,156,0.8,1.6,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572048,9057,2048,10991,157,10834,5284,2.05,2111,6708,2172,4201,54,29,151,64,421,864,649,1364,40,5,401,159,0.8,1.6,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572049,9057,2049,11105,159,10946,5356,2.04,2117,6764,2224,4241,36,20,153,64,429,877,660,1383,40,5,413,161,0.79,1.59,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572050,9057,2050,11218,161,11057,5428,2.04,2121,6819,2278,4288,36,20,154,65,435,886,667,1392,40,5,423,165,0.79,1.59,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572051,9057,2051,11328,163,11165,5500,2.03,2122,6877,2329,4529,37,20,156,65,453,936,710,1474,42,5,455,176,0.82,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572052,9057,2052,11436,166,11270,5572,2.02,2119,6939,2378,4566,19,10,157,65,458,948,721,1493,42,5,469,179,0.82,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572053,9057,2053,11540,167,11373,5643,2.02,2115,7000,2425,4606,19,10,158,65,461,956,727,1502,42,5,479,182,0.82,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572054,9057,2054,11643,170,11473,5714,2.01,2108,7057,2478,4644,19,10,158,65,463,962,734,1509,41,6,490,187,0.81,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572055,9057,2055,11745,172,11573,5785,2.0,2099,7106,2540,4667,19,10,159,65,466,965,736,1512,41,6,499,189,0.81,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572056,9057,2056,11846,174,11672,6012,1.94,2090,7152,2604,4706,20,10,160,65,481,968,741,1516,41,5,505,194,0.78,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572057,9057,2057,11946,177,11769,6086,1.93,2079,7197,2670,4738,20,10,160,66,485,974,747,1525,41,5,510,195,0.78,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572058,9057,2058,12044,178,11866,6160,1.93,2069,7242,2733,4755,20,10,161,66,487,976,751,1527,40,5,513,199,0.77,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572059,9057,2059,12142,180,11962,6234,1.92,2058,7290,2794,4783,20,10,162,66,491,981,757,1534,40,5,517,200,0.77,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572060,9057,2060,12240,182,12058,6308,1.91,2048,7338,2854,4814,20,10,163,66,493,990,764,1540,40,5,520,203,0.76,1.52,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572061,9057,2061,12338,184,12154,6383,1.9,2038,7385,2915,4834,20,10,163,66,509,987,766,1541,39,5,521,207,0.76,1.53,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572062,9057,2062,12436,186,12250,6458,1.9,2030,7433,2973,4846,20,10,164,66,512,988,770,1543,39,5,521,208,0.75,1.53,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572063,9057,2063,12534,188,12346,6532,1.89,2024,7482,3028,4871,20,10,165,66,514,992,776,1549,39,5,522,213,0.75,1.54,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572064,9057,2064,12632,190,12442,6606,1.88,2019,7537,3076,4896,19,10,166,67,517,996,781,1556,39,5,524,216,0.74,1.54,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
90572065,9057,2065,12730,192,12538,6680,1.88,2016,7586,3128,4921,19,10,167,67,519,1000,787,1564,38,5,526,219,0.74,1.54,WEBER - OGDEN VALLEY,Rural,0 - UDOT (Rural)
91032023,9103,2023,32463,88,32375,11146,2.9,9319,18729,4415,18458,1972,1303,2955,1162,902,2159,1236,3513,979,52,1588,637,1.66,1.01,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032024,9103,2024,32668,88,32580,11322,2.88,9173,18920,4575,18462,1999,1204,2754,1182,942,2297,1291,3285,973,57,1854,624,1.63,1.02,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032025,9103,2025,32915,88,32827,11518,2.85,9325,18898,4692,18815,2009,1207,2798,1228,948,2339,1344,3334,973,58,1897,680,1.63,1.0,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032026,9103,2026,33212,88,33124,11718,2.83,9166,19159,4887,19010,2010,1222,2827,1263,938,2353,1380,3361,972,59,1934,691,1.62,1.01,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032027,9103,2027,33446,87,33359,11948,2.79,8986,19395,5065,19264,2031,1226,2849,1295,930,2385,1417,3409,971,61,1984,706,1.61,1.01,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032028,9103,2028,33683,86,33597,12161,2.76,8834,19631,5218,19513,2046,1233,2871,1320,929,2411,1445,3464,969,59,2045,721,1.6,1.01,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032029,9103,2029,33926,87,33839,12379,2.73,8713,19856,5357,19755,2065,1235,2912,1345,934,2429,1466,3513,963,56,2101,736,1.6,1.01,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032030,9103,2030,34176,87,34089,12623,2.7,8601,20107,5468,20030,2093,1231,2972,1370,940,2451,1495,3564,960,55,2145,754,1.59,1.0,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032031,9103,2031,34502,88,34414,12847,2.68,8492,20433,5577,20226,2124,1221,3023,1392,944,2457,1517,3598,957,55,2169,769,1.57,1.01,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032032,9103,2032,34773,88,34685,13099,2.65,8367,20736,5670,20453,2145,1213,3070,1411,947,2474,1543,3649,957,59,2198,787,1.56,1.01,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032033,9103,2033,35055,87,34968,13330,2.62,8229,21050,5776,20641,2162,1213,3107,1429,956,2479,1561,3688,958,62,2222,804,1.55,1.02,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032034,9103,2034,35413,86,35327,13590,2.6,8117,21410,5886,20898,2186,1257,3126,1418,968,2492,1582,3775,956,65,2250,823,1.54,1.02,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032035,9103,2035,35711,85,35626,13824,2.58,8038,21680,5993,20824,2181,1208,3146,1392,978,2499,1589,3708,959,66,2267,831,1.51,1.04,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032036,9103,2036,36017,84,35933,14084,2.55,7987,21925,6105,20988,2191,1214,3183,1372,988,2520,1607,3748,964,66,2289,846,1.49,1.04,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032037,9103,2037,36412,85,36327,14321,2.54,7950,22247,6215,21132,2207,1222,3220,1357,997,2535,1622,3787,966,65,2294,860,1.48,1.05,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032038,9103,2038,36758,84,36674,14591,2.51,7913,22520,6325,21299,2228,1227,3254,1348,1005,2553,1641,3839,966,66,2295,877,1.46,1.06,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032039,9103,2039,37120,84,37036,14837,2.5,7921,22743,6456,21468,2250,1233,3285,1340,1013,2575,1659,3891,967,66,2297,892,1.45,1.06,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032040,9103,2040,37561,83,37478,15108,2.48,7907,23023,6631,21628,2273,1239,3312,1331,1021,2597,1677,3939,968,66,2295,910,1.43,1.06,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032041,9103,2041,37929,83,37846,15349,2.47,7923,23201,6805,21768,2293,1244,3336,1324,1027,2618,1694,3982,970,67,2289,924,1.42,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032042,9103,2042,38295,81,38214,15616,2.45,7909,23379,7007,21919,2315,1250,3357,1320,1038,2637,1708,4027,970,68,2287,942,1.4,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032043,9103,2043,38739,82,38657,15852,2.44,7951,23553,7235,22045,2337,1254,3372,1313,1047,2658,1718,4064,970,69,2285,958,1.39,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032044,9103,2044,39115,81,39034,16119,2.42,7980,23685,7450,22164,2352,1256,3386,1308,1058,2678,1730,4103,970,69,2281,973,1.38,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032045,9103,2045,39579,81,39498,16359,2.41,8023,23857,7699,22305,2374,1259,3408,1304,1067,2698,1743,4137,971,69,2287,988,1.36,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032046,9103,2046,39978,81,39897,16635,2.4,8049,23983,7946,22463,2395,1262,3430,1298,1082,2719,1754,4171,970,70,2308,1004,1.35,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032047,9103,2047,40466,82,40384,16916,2.39,8086,24143,8237,22623,2411,1262,3451,1292,1098,2739,1767,4198,970,70,2341,1024,1.34,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032048,9103,2048,40883,82,40801,17169,2.38,8102,24271,8510,22792,2433,1265,3475,1287,1115,2757,1777,4221,971,71,2382,1038,1.33,1.06,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032049,9103,2049,41381,81,41300,17456,2.37,8126,24450,8805,22972,2451,1267,3499,1281,1132,2778,1787,4243,971,73,2433,1057,1.32,1.06,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032050,9103,2050,41796,81,41715,17711,2.36,8126,24600,9070,23149,2467,1268,3523,1275,1147,2799,1797,4265,971,74,2487,1076,1.31,1.06,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032051,9103,2051,42281,82,42199,17998,2.34,8132,24825,9324,23280,2486,1269,3549,1269,1160,2807,1799,4271,968,74,2536,1092,1.29,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032052,9103,2052,42669,82,42587,18280,2.33,8111,25010,9548,23439,2501,1269,3572,1263,1169,2825,1806,4289,968,75,2593,1109,1.28,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032053,9103,2053,43128,82,43046,18526,2.32,8095,25241,9792,23590,2513,1268,3590,1257,1175,2843,1814,4311,968,76,2649,1126,1.27,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032054,9103,2054,43496,82,43414,18806,2.31,8053,25409,10034,23732,2529,1268,3605,1251,1180,2860,1818,4325,967,77,2708,1144,1.26,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032055,9103,2055,43945,83,43862,19089,2.3,8018,25602,10325,23823,2540,1265,3616,1246,1183,2870,1816,4329,962,77,2759,1160,1.25,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032056,9103,2056,44302,83,44219,19336,2.29,7961,25723,10618,23937,2546,1262,3624,1241,1186,2888,1824,4348,962,78,2803,1175,1.24,1.07,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032057,9103,2057,44743,84,44659,19621,2.28,7913,25891,10939,24029,2549,1256,3633,1236,1191,2904,1831,4365,962,77,2834,1191,1.22,1.08,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032058,9103,2058,45090,84,45006,19869,2.27,7847,25996,11247,24076,2553,1251,3645,1232,1196,2911,1832,4369,959,75,2853,1200,1.21,1.08,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032059,9103,2059,45522,84,45438,20155,2.25,7795,26165,11562,24148,2558,1246,3655,1226,1199,2924,1837,4380,958,75,2873,1217,1.2,1.08,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032060,9103,2060,45955,84,45871,20444,2.24,7743,26356,11856,24231,2561,1241,3666,1221,1203,2941,1845,4397,956,74,2895,1231,1.19,1.09,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032061,9103,2061,46297,83,46214,20734,2.23,7679,26496,12122,24271,2566,1235,3677,1217,1207,2944,1846,4399,952,74,2909,1245,1.17,1.09,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032062,9103,2062,46730,84,46646,20985,2.22,7635,26689,12406,24359,2570,1231,3688,1211,1210,2959,1853,4418,952,74,2933,1260,1.16,1.1,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032063,9103,2063,47070,84,46986,21275,2.21,7583,26826,12661,24444,2574,1227,3702,1206,1213,2974,1859,4437,951,73,2954,1274,1.15,1.1,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032064,9103,2064,47502,83,47419,21565,2.2,7555,27011,12936,24493,2579,1224,3715,1202,1217,2980,1861,4442,948,73,2966,1286,1.14,1.1,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91032065,9103,2065,47842,83,47759,21812,2.19,7520,27130,13192,24578,2583,1220,3729,1197,1219,2994,1867,4462,947,72,2985,1303,1.13,1.1,BOX ELDER - WFRC,Urban,1 - Wasatch Front
91572023,9157,2023,261177,3647,257530,94016,2.74,65306,161837,34034,159792,15636,9456,19151,10245,10690,25956,15628,36953,1559,205,10622,3691,1.7,1.01,WEBER - WFRC,Urban,1 - Wasatch Front
91572024,9157,2024,262698,3687,259011,95221,2.72,64297,163170,35231,161866,15348,9773,20222,10449,9717,26606,15726,37400,1557,151,11230,3687,1.7,1.01,WEBER - WFRC,Urban,1 - Wasatch Front
91572025,9157,2025,264491,3730,260761,96678,2.7,65716,162738,36037,164002,15349,9750,20455,10598,9774,26942,16293,37711,1542,150,11378,4060,1.7,0.99,WEBER - WFRC,Urban,1 - Wasatch Front
91572026,9157,2026,266048,3769,262279,98095,2.67,64535,164135,37378,165116,15262,9799,20486,10639,9670,27081,16764,38084,1537,155,11496,4143,1.68,0.99,WEBER - WFRC,Urban,1 - Wasatch Front
91572027,9157,2027,267526,3808,263718,99508,2.65,63435,165390,38701,166352,15344,9798,20548,10721,9565,27220,17169,38416,1527,158,11656,4230,1.67,0.99,WEBER - WFRC,Urban,1 - Wasatch Front
91572028,9157,2028,269015,3840,265175,100934,2.63,62488,166669,39858,167530,15335,9768,20617,10721,9547,27315,17456,38891,1513,151,11902,4314,1.66,0.99,WEBER - WFRC,Urban,1 - Wasatch Front
91572029,9157,2029,270587,3868,266719,102384,2.61,61715,167942,40930,169070,15382,9718,20818,10736,9583,27427,17718,39449,1500,142,12187,4410,1.65,0.99,WEBER - WFRC,Urban,1 - Wasatch Front
91572030,9157,2030,272296,3898,268398,103757,2.59,61022,169347,41927,170681,15509,9625,21108,10726,9627,27640,18021,39910,1487,140,12378,4510,1.65,0.99,WEBER - WFRC,Urban,1 - Wasatch Front
91572031,9157,2031,274182,3931,270251,105279,2.57,60391,170967,42824,171765,15676,9494,21382,10736,9666,27538,18306,40266,1476,140,12492,4593,1.63,1.0,WEBER - WFRC,Urban,1 - Wasatch Front
91572032,9157,2032,276259,3965,272294,106846,2.55,59928,172704,43627,172876,15781,9390,21614,10727,9701,27532,18567,40663,1464,147,12604,4686,1.62,1.0,WEBER - WFRC,Urban,1 - Wasatch Front
91572033,9157,2033,278522,4003,274519,108453,2.53,59465,174690,44367,174270,15880,9361,21818,10716,9787,27573,18829,41137,1463,155,12775,4776,1.61,1.0,WEBER - WFRC,Urban,1 - Wasatch Front
91572034,9157,2034,280932,4041,276891,110095,2.52,59042,176697,45193,176780,16001,9653,22002,10714,9931,27693,19165,42086,1460,162,13007,4906,1.61,1.0,WEBER - WFRC,Urban,1 - Wasatch Front
91572035,9157,2035,283443,4079,279364,111752,2.5,58869,178419,46155,175858,15910,9248,22155,10563,10019,27692,19242,41406,1454,164,13066,4939,1.57,1.01,WEBER - WFRC,Urban,1 - Wasatch Front
91572036,9157,2036,286011,4113,281898,113405,2.49,58827,179962,47222,177026,15979,9273,22450,10489,10142,27759,19434,41689,1448,163,13166,5034,1.56,1.02,WEBER - WFRC,Urban,1 - Wasatch Front
91572037,9157,2037,288701,4145,284556,114959,2.48,58876,181625,48200,178428,16082,9314,22753,10445,10237,27877,19657,42113,1445,162,13212,5131,1.55,1.02,WEBER - WFRC,Urban,1 - Wasatch Front
91572038,9157,2038,291537,4179,287358,116663,2.46,58993,183436,49108,180076,16218,9335,23026,10452,10345,28013,19922,42695,1441,162,13232,5235,1.54,1.02,WEBER - WFRC,Urban,1 - Wasatch Front
91572039,9157,2039,294483,4217,290266,118384,2.45,59200,185163,50120,181767,16368,9361,23279,10464,10444,28188,20184,43273,1437,162,13259,5348,1.54,1.02,WEBER - WFRC,Urban,1 - Wasatch Front
91572040,9157,2040,297479,4255,293224,120104,2.44,59378,186823,51278,183296,16506,9380,23518,10476,10538,28418,20435,43735,1431,161,13243,5455,1.53,1.02,WEBER - WFRC,Urban,1 - Wasatch Front
91572041,9157,2041,300463,4296,296167,121806,2.43,59667,188226,52570,184655,16672,9418,23709,10484,10626,28476,20688,44222,1426,162,13216,5556,1.52,1.02,WEBER - WFRC,Urban,1 - Wasatch Front
91572042,9157,2042,303441,4335,299106,123492,2.42,59964,189428,54049,186210,16812,9433,23911,10518,10758,28649,20940,44720,1421,164,13217,5667,1.51,1.02,WEBER - WFRC,Urban,1 - Wasatch Front
91572043,9157,2043,306432,4373,302059,125171,2.41,60307,190535,55590,187640,16972,9470,24065,10548,10867,28831,21153,45159,1415,166,13221,5773,1.5,1.02,WEBER - WFRC,Urban,1 - Wasatch Front
91572044,9157,2044,309479,4415,305064,126867,2.4,60666,191620,57193,189133,17111,9485,24222,10580,10983,29031,21399,45647,1412,166,13218,5879,1.49,1.01,WEBER - WFRC,Urban,1 - Wasatch Front
91572045,9157,2045,312601,4460,308141,128583,2.4,61027,192738,58836,190747,17271,9511,24424,10609,11104,29238,21656,46093,1407,165,13274,5995,1.48,1.01,WEBER - WFRC,Urban,1 - Wasatch Front
91572046,9157,2046,315803,4508,311295,130194,2.39,61368,193967,60468,192468,17447,9536,24632,10641,11261,29444,21917,46495,1400,165,13413,6117,1.48,1.01,WEBER - WFRC,Urban,1 - Wasatch Front
91572047,9157,2047,318747,4552,314195,131973,2.38,61608,195094,62045,194203,17616,9550,24834,10668,11434,29662,22175,46854,1395,166,13614,6235,1.47,1.0,WEBER - WFRC,Urban,1 - Wasatch Front
